@relation predic
@attribute len real
@attribute nonsynvar real
@attribute synvar real
@attribute issuespe {1, 0}
@attribute expr real
@attribute reptime real
@attribute hi real
@attribute rec real
@attribute constaint_score real
@attribute Genic_score real
@attribute tr_count_all real
@attribute GC_content real
@attribute tr_coding_only_length real
@attribute Non_Conding_tr_count real
@attribute case {no,yes}
@data
0.727,21.0,7.0,0,6.23675,325.0,0.000001,0.000001,-0.688596277,0.4189530425,7,42.65,23221.0,4,no
0.733,11.0,4.0,0,12.0779,194.0,0.14733,0.11217,-1.265798579,0.000001,8,71.94,1366.75,4,no
0.912,2.0,3.0,0,9.78158,213.0,0.75274,0.1705,3.412662507,-0.0531135452,16,38.67,12079.8,11,no
0.889,10.0,8.0,0,4.32206,231.0,0.000001,0.000001,1.886759882,-0.317668748,11,41.09,26877.666666666668,8,no
0.508,11.0,3.0,1,7.96251,438.0,0.000001,0.000001,0.000001,0.4153176609,2,60.68,815.0,0,no
0.472,2.0,0.0,1,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,59.35,1631.0,1,no
1.253,4.0,1.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.9462764482,3,44.86,86123.5,1,no
0.906,9.0,3.0,0,3.16263,146.0,0.05637,0.06544,0.000001,0.1930342957,16,40.51,71781.58333333333,4,no
1.194,18.0,8.0,1,18.04226,337.0,0.000001,0.000001,1.792130524,0.4171350401,5,47.53,45552.5,3,no
1.378,24.0,27.0,1,1.9325,922.0,0.000001,0.000001,1.371615133,-0.5749455673,1,51.06,8083.0,0,no
1.378,23.0,14.0,1,4.55705,540.0,0.50222,0.29199,1.516601393,-0.6906374577,2,52.09,6842.0,1,no
1.378,28.0,15.0,1,3.49797,593.0,0.51437,0.17173,0.83403792,0.3784983778,1,51.75,6717.0,0,no
1.538,6.0,4.0,1,2.26483,808.0,0.000001,0.000001,3.001799547,0.000001,1,63.13,2826.0,0,no
1.706,14.0,7.0,0,3.1386,434.0,0.15639,0.1052,0.000001,0.2830380993,1,58.21,3013.0,0,no
0.495,9.0,9.0,0,2.81213,478.0,0.000001,0.000001,0.000001,0.000001,12,44.69,54262.875,4,no
0.588,9.0,4.0,0,0.2365,1030.0,0.000001,0.000001,1.64729705,0.5255523478,3,35.6,51437.0,2,no
1.184,29.0,12.0,1,5.08316,436.0,0.000001,0.000001,-0.979834425,0.6210098017,9,41.34,14364.0,3,no
0.96,21.0,11.0,0,16.21662,187.0,0.000001,0.000001,0.108585561,-0.0917467567,3,48.77,6336.0,1,no
1.021,29.0,15.0,0,2.7751,425.0,0.13111,0.16246,-1.044244802,0.3325864719,6,42.7,36506.0,2,no
2.578,58.0,19.0,0,2.39801,634.0,0.12713,0.07447,-0.889290862,1.8078385444,2,39.59,137292.0,1,no
1.108,13.0,9.0,0,22.56881,244.0,0.19201,0.17526,2.017701654,0.3271310692,16,57.91,8215.714285714286,9,no
1.253,13.0,9.0,0,37.98594,211.0,0.17301,0.14089,2.444754317,-0.1156124935,21,57.63,6746.5,19,no
2.289,15.0,11.0,0,3.217,296.0,0.92235,0.62242,1.458576194,0.1966713907,6,40.87,26543.0,2,no
1.25,19.0,14.0,0,19.89663,219.0,0.3112,0.33703,0.731693254,0.020302773,18,53.55,15444.0,10,no
1.235,25.0,11.0,0,14.6361,437.0,0.08093,0.13388,0.486578268,0.4869110486,16,48.61,13578.25,8,no
0.488,12.0,5.0,1,6.72307,479.0,0.15223,0.12775,-0.898155862,0.0387103395,4,49.58,4447.25,0,no
1.413,17.0,14.0,0,5.16326,303.0,0.33935,0.27067,0.961404103,0.3087212333,10,46.74,58166.5,4,no
2.912,53.0,40.0,0,1.3339,408.0,0.16796,0.10864,1.570532501,-0.7202027598,11,50.77,73530.42857142857,4,no
1.21,25.0,8.0,0,2.35652,347.0,0.17782,0.1217,-1.337362208,-0.2681152227,5,43.51,26985.0,4,no
0.945,7.0,14.0,0,27.0495,211.0,0.000001,0.000001,2.278986502,-0.4058538669,14,53.17,4168.875,6,no
0.613,3.0,6.0,0,9.16863,198.0,0.4439,0.11262,0.000001,0.1691696155,4,46.77,31859.333333333332,1,no
1.103,9.0,6.0,0,2.43382,987.0,0.27857,0.11337,1.286435645,0.000001,1,43.31,17015.0,0,no
0.377,2.0,5.0,0,6.36943,212.0,0.13326,0.1047,0.000001,-0.0310671881,3,50.65,4463.0,2,no
2.196,30.0,26.0,0,11.36064,180.0,0.000001,0.000001,0.301246064,0.4666836807,11,56.32,15871.0,7,no
1.319,12.0,8.0,0,2.91132,545.0,0.2355,0.10564,1.323147652,-0.2497093186,16,38.67,23024.0,14,no
0.48,10.0,3.0,0,0.000001,0.000001,0.21329,0.10468,-0.481967334,-0.317668748,3,61.19,1547.5,1,no
3.635,93.0,49.0,1,2.98554,539.0,0.1034,0.10038,-0.344735927,0.4885714903,6,59.96,7634.2,1,no
2.453,50.0,14.0,0,1.68167,780.0,0.000001,0.000001,-2.696952937,-1.0140843146,9,39.73,59190.0,5,no
6.808,107.0,112.0,0,5.95899,243.0,0.000001,0.000001,1.617064242,-5.0506334823,9,63.54,23895.333333333332,6,no
1.609,30.0,16.0,0,13.22568,174.0,0.000001,0.000001,-0.037724185,-0.6447236941,20,54.96,6589.285714285715,13,no
3.74,38.0,11.0,0,3.50722,380.0,0.77276,0.13043,2.538823692,-0.6208576373,6,39.68,41469.666666666664,3,no
3.914,0.0,0.0,1,0.000001,0.000001,0.000001,0.000001,2.794471387,-1.3043533582,20,56.65,11559.846153846154,7,no
3.279,16.0,21.0,1,16.87837,175.0,0.51743,0.13588,3.953876839,-1.2877513446,11,48.32,39239.857142857145,7,no
3.25,34.0,25.0,0,9.565,451.0,0.21728,0.1132,1.438889023,-0.8395125079,20,41.89,77674.85714285714,13,no
2.062,25.0,18.0,0,3.96951,403.0,0.18626,0.12663,1.754112584,-0.8211001351,20,42.01,87928.375,12,no
3.123,35.0,16.0,1,4.30887,389.0,0.15044,0.1319,0.903608427,-0.5749455673,21,40.21,27069.125,13,no
3.07,37.0,30.0,0,24.25755,248.0,0.31626,0.12936,2.529533521,-0.9718009888,1,54.61,6455.0,0,no
0.376,3.0,2.0,0,1.97289,370.0,0.42339,0.06588,0.000001,0.0350720539,13,36.58,141264.75,9,no
3.007,25.0,13.0,0,5.77731,361.0,0.16947,0.15282,2.151177863,-0.5767641553,11,40.73,56568.0,7,no
0.65,9.0,2.0,0,11.64935,239.0,0.20457,0.47708,0.568125063,0.1268952597,10,57.94,8629.5,4,no
0.551,7.0,2.0,1,6.43658,392.0,0.45369,0.11527,0.000001,0.6137414683,4,53.68,8915.666666666666,1,no
2.989,19.0,14.0,0,4.69325,370.0,0.000001,0.000001,2.593469642,-0.5124440339,9,38.12,94373.75,5,no
2.763,28.0,19.0,1,2.19283,371.0,0.33292,0.17111,2.122904993,-0.8670143527,24,36.13,48204.769230769234,11,no
2.453,10.0,12.0,0,4.39214,379.0,0.38873,0.11686,3.26505885,-0.4040327464,13,38.08,139051.66666666666,7,no
2.429,9.0,12.0,0,3.16879,370.0,0.36654,0.09988,3.924304948,-0.2717554808,19,42.17,100000.81818181818,8,no
1.329,26.0,7.0,1,6.62511,188.0,0.000001,0.000001,-0.954452721,1.1096936803,6,42.75,28858.0,4,no
2.136,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,10,55.56,52287.0,7,no
1.338,42.0,16.0,1,14.1526,274.0,0.000001,0.000001,-1.031375585,0.7367048365,6,57.34,5523.666666666667,0,no
1.502,11.0,11.0,0,5.20126,171.0,0.36586,0.25702,1.429614753,0.4189530425,17,42.79,55343.0,10,no
4.23,26.0,28.0,0,1.85443,407.0,0.000001,0.000001,3.451687724,-0.5749455673,6,36.92,83263.5,4,no
4.332,29.0,22.0,0,4.95833,170.0,0.7493,0.31215,3.662789194,-1.019530098,8,36.75,94192.0,5,no
0.782,10.0,5.0,1,14.79297,186.0,0.000001,0.000001,1.307188164,0.000001,5,67.13,1284.0,4,no
1.273,9.0,7.0,0,4.59652,426.0,0.000001,0.000001,3.114250851,-0.2956224973,5,56.73,8759.4,0,no
3.389,53.0,10.0,1,0.12173,914.0,0.05505,0.18357,-0.147323113,2.6734842479,3,36.17,119327.0,1,no
1.816,36.0,11.0,0,9.67446,333.0,0.000001,0.000001,0.000001,1.1574311792,14,39.9,35157.57142857143,7,no
0.923,14.0,13.0,1,5.02164,179.0,0.29044,0.12142,1.228961441,-0.3599402506,14,50.91,56398.833333333336,8,no
1.555,26.0,20.0,0,4.67799,486.0,0.000001,0.000001,-0.142137818,-0.7751870149,3,51.36,45035.666666666664,0,no
1.199,14.0,4.0,0,1.00875,599.0,0.84052,0.08503,0.638724969,-0.3397150076,11,34.04,24274.125,3,no
1.237,15.0,14.0,0,15.15751,169.0,0.29981,0.10239,1.688825593,-0.4040327464,21,50.94,10841.888888888889,12,no
0.614,18.0,13.0,0,4.2239,424.0,0.000001,0.000001,0.000001,0.062575634,3,40.5,21912.333333333332,0,no
1.189,28.0,16.0,0,4.21072,486.0,0.07604,0.08642,-0.551635804,0.8010248173,7,43.73,27115.6,2,no
0.494,0.0,0.0,0,0.000001,0.000001,0.09087,0.26919,0.000001,-0.0531135452,6,61.17,2188.5,4,no
0.53,11.0,6.0,0,5.71576,400.0,0.1297,0.08895,-0.878362225,0.0828027428,1,57.31,1508.0,0,no
0.909,16.0,8.0,0,7.46382,372.0,0.000001,0.000001,0.000001,-0.1817507388,23,49.43,10280.066666666668,8,no
4.3,65.0,19.0,0,26.93176,215.0,0.98417,0.53106,1.050867108,-0.6558707763,22,49.92,10680.0,12,no
3.94,48.0,29.0,0,12.84992,226.0,0.99949,0.89401,3.065365803,-0.5879133996,24,52.09,20852.571428571428,10,no
0.522,4.0,3.0,0,4.08399,362.0,0.25961,0.07098,0.000001,-0.0531135452,3,38.52,10954.5,1,no
1.067,25.0,7.0,0,4.38786,506.0,0.000001,0.000001,0.794020636,1.5525047565,5,47.61,11983.5,3,no
0.655,8.0,5.0,0,7.7447,356.0,0.000001,0.000001,0.823957552,-0.4040327464,2,43.21,176025.0,1,no
0.85,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,9,51.79,4546.833333333333,3,no
0.905,10.0,6.0,0,0.73597,856.0,0.12598,0.10493,1.876820547,0.000001,1,49.7,3459.0,0,no
0.964,13.0,9.0,1,2.76001,206.0,0.3446,0.15898,0.249933735,0.0846217467,1,40.41,4613.0,0,no
0.863,14.0,7.0,0,1.59748,526.0,0.1787,0.1327,0.56672414,0.0387103395,2,46.01,13227.0,0,no
0.648,12.0,4.0,0,1.52164,427.0,0.000001,0.000001,0.000001,0.6816992456,2,36.3,9629.0,0,no
1.082,1.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,1,56.29,1736.0,0,no
1.125,0.0,1.0,0,0.000001,0.000001,0.000001,0.000001,2.630702916,0.000001,3,52.91,9806.5,1,no
2.42,0.0,2.0,1,0.000001,0.000001,0.000001,0.000001,1.680033875,0.000001,6,47.85,17979.916666666668,0,no
0.712,5.0,4.0,0,3.93936,518.0,0.000001,0.000001,0.000001,0.3694071088,13,39.58,48783.5,11,no
0.98,15.0,9.0,0,5.15149,535.0,0.12112,0.11353,1.107114191,0.2830380993,7,48.77,10225.666666666666,4,no
0.98,14.0,9.0,0,2.55441,536.0,0.1115,0.1116,-0.226043658,-0.6704118254,6,49.55,7908.25,2,no
0.487,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.7478421433,7,52.2,6286.333333333333,1,no
0.501,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.0809838472,12,52.53,6210.818181818182,1,no
1.79,20.0,11.0,1,2.29712,552.0,0.32602,0.08484,-0.347872034,0.064394823,14,36.45,70598.33333333333,5,no
0.426,0.0,1.0,0,8.66965,237.0,0.81411,0.17375,0.000001,0.1453048567,4,44.56,7894.0,0,no
0.426,0.0,13.0,0,18.8537,198.0,0.000001,0.000001,2.747217892,-0.2074375289,13,47.38,2157.875,5,no
0.413,11.0,5.0,0,2.71605,394.0,0.000001,0.000001,0.664626972,0.8819446838,1,44.65,1053.0,0,no
3.153,63.0,24.0,0,7.98938,623.0,0.22812,0.1015,0.311491246,0.3453338788,3,46.43,149306.0,2,no
1.549,42.0,16.0,0,6.7434,219.0,0.11962,0.17483,0.74986156,0.3380464373,18,58.83,7518.142857142857,11,no
1.583,19.0,13.0,1,7.84327,286.0,0.41087,0.44392,0.887892981,-0.5142644846,7,43.02,25986.5,5,no
1.633,72.0,38.0,1,13.40678,205.0,0.14665,0.10678,-2.078824729,2.7029255121,7,64.25,2877.75,3,no
2.233,16.0,24.0,0,8.37485,485.0,0.20691,0.1111,1.996221158,0.000001,10,63.56,8944.333333333334,7,no
1.444,20.0,8.0,0,24.25755,248.0,0.000001,0.000001,0.552075563,-0.179930907,28,51.19,11617.0,10,no
1.318,27.0,10.0,0,0.22408,552.0,0.22794,0.10688,-1.497889697,0.3766789939,1,34.22,32018.0,0,no
1.675,24.0,11.0,0,6.91715,507.0,0.1977,0.09728,0.333871515,-0.6906374577,7,46.27,37147.333333333336,1,no
1.264,16.0,10.0,0,17.82958,316.0,0.33406,0.10842,1.139687862,-0.3599402506,12,59.51,3137.1,2,no
1.326,18.0,14.0,0,1.43649,396.0,0.29739,0.12378,-0.097855891,-0.3140274219,14,38.09,59509.36363636363,3,no
1.645,30.0,16.0,0,4.6883,360.0,0.23723,0.1339,-0.602361465,-0.9533859014,8,45.21,67265.0,6,no
3.124,31.0,23.0,0,13.41124,136.0,0.59735,0.13175,2.323624674,-0.5528988129,16,44.08,108972.33333333333,10,no
1.21,28.0,13.0,0,19.7002,236.0,0.10244,0.10107,-2.006571838,0.4887301123,9,69.15,2582.0,3,no
1.988,42.0,22.0,0,5.98458,279.0,0.000001,0.000001,-1.164065746,-0.1928822124,3,50.87,17464.0,1,no
0.399,2.0,1.0,0,3.99829,364.0,0.38279,0.10578,0.000001,0.0791650515,3,49.13,13568.0,2,no
0.84,13.0,9.0,1,31.51458,209.0,0.07665,0.07615,0.072118979,0.1728064496,5,53.11,5114.0,1,no
1.799,34.0,23.0,1,11.19793,197.0,0.08863,0.09503,-1.458619057,-1.4384690068,10,54.16,11954.0,6,no
2.457,13.0,30.0,0,3.00053,417.0,0.66983,0.14755,3.966080299,-1.0213484528,26,52.15,45442.76470588235,9,no
2.523,20.0,26.0,0,0.45472,956.0,0.94973,0.14686,3.801416547,-0.5565370434,30,39.28,98122.78571428571,16,no
2.413,21.0,40.0,0,0.36728,629.0,0.98011,0.25031,2.442351925,-1.5725891339,7,43.43,65953.8,2,no
2.403,33.0,37.0,0,11.06128,195.0,0.42263,0.12611,2.369168496,-1.1261428081,23,54.67,29909.5,11,no
3.113,22.0,7.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,3,42.74,10542.0,0,no
1.055,14.0,10.0,0,9.04852,213.0,0.25054,0.14731,0.19901934,-0.2699351402,4,49.71,5514.0,3,no
0.485,4.0,4.0,1,6.89033,250.0,0.71187,0.14229,1.213163726,-0.0972061904,2,44.14,17556.0,1,no
2.974,62.0,29.0,0,6.16246,217.0,0.26337,0.12771,1.600580722,-0.0533286174,12,58.03,23081.6,7,no
0.389,3.0,4.0,0,7.64742,185.0,0.08376,0.11614,0.000001,-0.0090208044,7,40.78,57902.666666666664,4,no
1.437,25.0,6.0,0,0.42332,589.0,0.08813,0.0839,-0.107386025,1.5525047565,4,34.07,6615.0,2,no
0.41,1.0,3.0,0,14.56953,262.0,0.33266,0.14896,0.000001,0.3234965579,7,54.13,2836.96,2,no
0.495,9.0,2.0,0,16.77275,191.0,0.4594,0.50622,-0.283797162,-0.2074375289,19,47.28,3953.2,14,no
0.425,0.0,3.0,0,0.78451,492.0,0.5466,0.22085,0.000001,0.3014496805,5,41.84,12107.0,4,no
0.787,2.0,6.0,1,10.37808,191.0,0.21429,0.12151,2.847568053,0.000001,1,56.53,8379.0,0,no
0.874,5.0,11.0,0,1.69866,574.0,0.14411,0.11788,2.410072763,0.000001,1,67.59,2647.0,0,no
1.665,18.0,6.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,10,36.93,28912.333333333332,7,no
0.778,1.0,5.0,0,0.9671,791.0,0.58092,0.12378,2.979320071,0.000001,1,44.9,8263.0,0,no
0.727,5.0,6.0,0,21.37968,175.0,0.26643,0.12244,2.537475587,0.000001,1,59.48,4772.0,0,no
1.189,27.0,15.0,1,1.92405,635.0,0.000001,0.000001,-1.058995143,0.2003096498,6,42.39,39389.833333333336,0,no
1.017,13.0,9.0,1,18.84163,177.0,0.27098,0.28524,1.928480617,-0.1376585754,5,56.95,4140.0,3,no
2.043,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,no
1.872,29.0,21.0,0,5.57034,451.0,0.65879,0.11161,0.322987953,-1.1977364721,11,44.29,168578.0,7,no
0.911,16.0,7.0,0,3.44647,338.0,0.22234,0.09474,0.17420308,0.5291861396,7,48.95,24183.0,5,no
1.97,39.0,20.0,1,2.21698,444.0,0.000001,0.000001,0.000001,-0.6613161587,5,45.64,56191.0,3,no
0.974,13.0,6.0,1,26.3773,154.0,0.12846,0.26652,0.6769743,-0.0274281004,10,44.92,29906.14285714286,3,no
1.752,24.0,21.0,0,9.09703,431.0,0.000001,0.000001,0.000001,-0.5088054896,10,48.62,91592.0,7,no
0.988,20.0,13.0,1,2.93976,504.0,0.122,0.21916,-0.33699504,-0.1578848607,7,43.25,66746.0,5,no
1.879,22.0,23.0,1,7.15278,720.0,0.20546,0.09952,0.000001,-0.7751870149,2,46.35,351130.0,1,no
2.474,44.0,10.0,0,3.02141,472.0,0.65952,0.49708,-0.646412624,0.2700874683,27,37.34,82844.42857142857,20,no
1.882,41.0,12.0,0,2.86605,586.0,0.13704,0.10054,-0.985473651,-0.4390296896,15,41.23,51786.09090909091,4,no
1.726,15.0,11.0,0,0.21842,1035.0,0.31847,0.07912,1.874054512,-0.1817507388,10,35.16,227405.3333333333,4,no
1.071,17.0,5.0,0,3.36864,396.0,0.000001,0.000001,0.279704592,0.0166641736,11,39.34,13390.0,7,no
0.831,5.0,2.0,0,14.74628,377.0,0.000001,0.000001,1.506502359,0.569646743,2,56.62,2190.6666666666665,1,no
1.929,31.0,23.0,1,0.94332,876.0,0.06647,0.09129,1.125897095,-0.2185654301,17,46.29,224041.83333333334,11,no
2.101,22.0,9.0,0,21.15149,171.0,0.000001,0.000001,2.952068995,0.7955690428,5,56.1,9823.318181818182,2,no
1.818,16.0,9.0,0,5.45476,179.0,0.000001,0.000001,1.295007518,-0.5142644846,7,39.97,64951.333333333336,4,no
0.396,0.0,4.0,0,18.2024,496.0,0.000001,0.000001,0.000001,0.0130256087,6,49.16,2941.2291666666665,0,no
2.913,30.0,21.0,0,20.80582,271.0,0.43779,0.11047,3.051272922,-0.7770055777,8,46.34,14751.0,6,no
0.965,7.0,3.0,0,4.14857,242.0,0.29302,0.17394,0.61560262,-0.0292476112,2,39.79,49275.5,0,no
0.488,16.0,6.0,1,0.26433,889.0,0.68865,0.19414,0.000001,-0.0274281004,3,40.71,20968.0,1,no
0.992,7.0,19.0,0,13.54357,291.0,0.19064,0.24906,1.617304136,-0.6685906502,5,57.8,17155.333333333332,2,no
0.742,8.0,3.0,0,4.50247,476.0,0.09178,0.09111,0.879792599,-0.0292476112,4,43.48,85862.5,2,no
1.016,22.0,12.0,1,0.75634,905.0,0.0992,0.09317,-0.686314938,0.7330635659,14,53.37,24192.5,8,no
1.412,8.0,9.0,1,5.04163,288.0,0.000001,0.000001,1.470789333,0.000001,8,48.2,59071.625,2,no
1.101,28.0,14.0,1,5.21475,579.0,0.05259,0.09025,0.000001,0.3564521443,4,53.92,9211.333333333334,1,no
1.216,22.0,4.0,1,3.51984,573.0,0.08711,0.0974,-0.666052922,1.3301844937,5,37.08,46744.0,1,no
1.217,25.0,13.0,0,8.43769,206.0,0.3377,0.4242,1.096372907,0.6632852741,9,54.57,9575.5,5,no
2.165,23.0,21.0,0,17.23793,462.0,0.54015,0.13176,0.427341157,0.0018954643,3,40.26,22502.0,1,no
1.031,13.0,13.0,1,4.67742,485.0,0.10467,0.12812,1.232948374,-0.2037968257,3,49.02,39360.5,1,no
0.353,0.0,1.0,0,14.80984,187.0,0.25826,0.14896,0.000001,0.1453048567,3,46.26,9009.0,2,no
2.836,16.0,31.0,0,8.15495,258.0,0.24899,0.1174,4.378784286,-1.0874931179,7,57.3,24581.0,5,no
1.098,1.0,0.0,0,0.000001,0.000001,0.15953,0.19966,0.967200263,0.1268952597,10,41.55,23434.0,3,no
1.57,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,60.49,0.000001,0,no
1.463,0.0,1.0,0,0.000001,0.000001,0.07505,0.08671,1.38777096,0.439181676,9,56.78,6725.666666666667,6,no
0.499,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,-0.0972061904,12,48.05,3399.75,8,no
1.245,1.0,4.0,0,14.32488,187.0,0.61704,0.1471,0.000001,-0.516085732,15,45.16,12219.692307692309,2,no
2.568,20.0,25.0,0,9.65735,196.0,0.49937,0.11696,3.103994884,-1.1113609195,26,44.45,13714.333333333332,20,no
1.68,20.0,9.0,0,2.51472,419.0,0.0853,0.13153,0.79499542,-0.3801660072,3,38.2,23308.0,0,no
3.472,50.0,25.0,0,10.79795,152.0,0.28469,0.08669,1.139145163,-0.5474477326,21,44.14,82308.44444444444,12,no
0.829,7.0,3.0,1,1.5761,477.0,0.24926,0.10196,1.00121606,-0.2294837713,8,38.27,10274.8,3,no
1.459,42.0,25.0,0,3.87177,550.0,0.12211,0.09812,-0.957016886,-0.0146926753,7,55.09,11461.833333333334,1,no
0.962,11.0,6.0,0,3.7126,379.0,0.000001,0.000001,0.315320071,0.1948527018,1,47.54,957.0,0,no
6.344,101.0,85.0,1,5.74508,533.0,0.75287,0.74808,2.380872811,-3.1433735929,19,49.32,86704.42857142857,5,no
13.917,182.0,99.0,0,2.13806,634.0,0.85781,0.22949,2.179197705,-3.4969954355,23,37.75,136481.06666666668,8,no
1.315,30.0,12.0,1,4.24934,212.0,0.61113,0.1286,-0.972964621,-0.3783461165,4,44.63,22972.0,3,no
1.309,27.0,13.0,1,3.06125,544.0,0.17006,0.14718,-0.372615773,1.5102213592,2,37.02,31941.0,1,no
1.31,24.0,16.0,1,4.19615,298.0,0.46709,0.37133,1.032352443,0.154398214,9,56.16,5678.9,4,no
1.041,19.0,4.0,0,2.30614,771.0,0.07665,0.31408,0.749884374,0.8176166438,10,43.13,42424.4,5,no
0.813,6.0,5.0,0,3.72683,406.0,0.835,0.13588,1.072772775,0.3032668997,15,42.28,9954.666666666666,12,no
3.53,35.0,14.0,0,2.37885,403.0,0.000001,0.000001,1.04944503,-0.7292748341,9,38.71,37930.75,5,no
3.326,40.0,17.0,0,8.22888,309.0,0.83315,0.20766,1.176793239,-0.8174647875,4,43.07,51338.25,1,no
1.009,17.0,4.0,1,9.33934,279.0,0.000001,0.000001,-0.730476503,0.15257911,5,40.78,74754.0,2,no
0.864,16.0,3.0,0,2.16177,589.0,0.76442,0.19192,0.243104582,1.0380983152,2,38.44,22455.0,1,no
0.905,18.0,7.0,0,3.6549,676.0,0.02037,0.06629,-0.390443319,0.1728064496,1,38.5,1000.0,0,no
0.992,9.0,6.0,0,14.24296,166.0,0.12674,0.07753,1.188072383,-0.3617612788,3,49.25,8257.0,1,no
0.591,2.0,5.0,0,1.35361,1255.0,0.000001,0.000001,1.610780691,-0.0090208044,6,41.81,113420.0,1,no
0.685,5.0,1.0,0,3.0589,296.0,0.5033,0.41968,0.000001,-0.0972061904,7,41.46,67357.57142857143,0,no
1.943,26.0,11.0,0,16.1287,224.0,0.11392,0.23178,0.605478283,-1.0433965686,13,51.25,7181.0,5,no
2.413,33.0,16.0,0,3.15946,256.0,0.31507,0.61057,1.448705301,-0.5308521212,5,43.97,7903.75,1,no
2.02,23.0,11.0,0,9.52836,211.0,0.14378,0.41915,0.92300662,0.000001,13,61.2,7402.714285714285,6,no
0.981,12.0,7.0,0,14.05196,214.0,0.43358,0.49283,2.147835946,0.0828027428,6,52.61,6370.4,1,no
0.708,4.0,2.0,0,0.7624,856.0,0.37056,0.12309,0.000001,-0.1192524841,3,38.18,11804.5,1,no
0.494,18.0,9.0,0,18.98901,190.0,0.000001,0.000001,-0.129802727,0.3730419379,4,62.24,3841.0,3,no
0.554,11.0,6.0,0,3.62222,524.0,0.05739,0.09146,0.000001,0.2609916862,3,62.14,2782.0,2,no
0.944,17.0,9.0,0,0.24438,1015.0,0.12185,0.08854,0.452571251,0.5953267582,2,36.75,83002.5,0,no
0.596,4.0,0.0,0,8.47146,269.0,0.000001,0.000001,0.000001,0.000001,9,47.83,14706.75,5,no
0.771,13.0,3.0,1,10.62482,255.0,0.24911,0.11506,0.000001,0.000001,7,48.77,6692.666666666667,1,no
0.713,14.0,4.0,0,16.03571,240.0,0.25753,0.17559,0.000001,0.000001,13,64.06,3726.6,8,no
1.366,31.0,13.0,0,4.22275,212.0,0.19249,0.16405,-0.762058107,0.3564521443,12,50.6,16866.380952380954,1,no
1.321,29.0,12.0,1,4.24934,212.0,0.2701,0.11448,-1.149101782,-0.3085690832,11,46.73,21761.166666666668,5,no
1.214,33.0,14.0,1,2.49769,359.0,0.13854,0.10568,0.908077914,1.6443463326,11,49.33,13112.1,1,no
3.471,20.0,20.0,0,0.58044,982.0,0.000001,0.000001,3.036590332,-0.7549584177,13,34.98,288221.8,8,no
5.621,111.0,36.0,0,1.25322,525.0,0.07009,0.07997,-2.116673292,-0.1913165649,17,36.92,141538.5,11,no
1.369,33.0,8.0,1,2.32126,890.0,0.23633,0.13365,-0.964811006,0.7330635659,4,40.07,303817.0,1,no
3.466,40.0,33.0,0,0.29637,816.0,0.000001,0.000001,1.763133825,-0.837696902,11,42.18,838384.8,6,no
3.654,41.0,32.0,0,6.39042,259.0,0.48941,0.15443,2.973727164,-0.5492639351,10,56.52,140546.25,2,no
1.272,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,2.369623395,0.3253135767,13,43.01,7798.833333333333,7,no
3.604,69.0,39.0,0,2.40778,593.0,0.24173,0.12929,0.62427211,0.9276987562,26,50.46,86837.44444444444,17,no
0.627,13.0,1.0,1,17.62678,201.0,0.30951,0.64738,-0.136569039,0.8378485708,9,60.91,3796.4,4,no
0.992,8.0,8.0,0,1.78636,733.0,0.25421,0.16235,2.816604504,-0.0292476112,1,39.89,100360.0,0,no
1.442,29.0,14.0,0,4.41011,206.0,0.03873,0.08985,-0.415212845,0.3344059422,4,46.83,17939.0,2,no
1.025,9.0,8.0,0,2.70422,686.0,0.7267,0.44838,3.418312795,-0.2056170114,6,55.65,20944.0,2,no
0.741,10.0,10.0,1,3.27501,539.0,0.02759,0.12458,-0.53457813,0.2187175749,2,63.2,5086.5,0,no
1.159,19.0,7.0,0,26.95768,217.0,0.24819,0.13137,0.717542992,-0.2037968257,6,53.95,6199.5,2,no
0.517,14.0,6.0,0,18.98901,190.0,0.06295,0.07966,0.186217252,0.505321956,6,64.85,3262.0,4,no
1.445,23.0,18.0,1,13.74022,393.0,0.15424,0.25968,0.165772309,-1.4862005199,28,55.96,3923.6363636363635,17,no
0.79,9.0,4.0,0,4.19199,391.0,0.32091,0.21589,-0.201438048,0.1268952597,9,37.35,21047.333333333332,6,no
7.52,162.0,65.0,1,1.77547,940.0,0.20565,0.08686,-1.510789333,4.8496376309,9,37.55,42437.5,7,no
1.309,30.0,5.0,1,2.7675,681.0,0.60431,0.15975,-0.357274339,0.4428180845,10,37.66,35451.2,5,no
